degree,epsilon,m_psi
6.000000000000000000e+01,8.399999999999999689e-01,3.792250000000000048e-03
6.000000000000000000e+01,8.800000000000000044e-01,3.531879999999999829e-03
6.000000000000000000e+01,9.200000000000000400e-01,2.794190000000000215e-03
6.000000000000000000e+01,9.599999999999999645e-01,5.675620000000000144e-03
6.000000000000000000e+01,1.000000000000000000e+00,1.317610000000000092e-03
6.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.200000000000000000e+01,4.000000000000000083e-02,1.000000000000000000e+00
6.200000000000000000e+01,8.000000000000000167e-02,1.000000000000000000e+00
6.200000000000000000e+01,1.199999999999999956e-01,1.000000000000000000e+00
6.200000000000000000e+01,1.600000000000000033e-01,1.000000000000000000e+00
6.200000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.200000000000000000e+01,2.399999999999999911e-01,1.000000000000000000e+00
6.200000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00
6.200000000000000000e+01,3.200000000000000067e-01,1.000000000000000000e+00
6.200000000000000000e+01,3.599999999999999867e-01,1.000000000000000000e+00
6.200000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.200000000000000000e+01,4.400000000000000022e-01,1.000000000000000000e+00
6.200000000000000000e+01,4.799999999999999822e-01,1.000000000000000000e+00
6.200000000000000000e+01,5.200000000000000178e-01,1.000000000000000000e+00
6.200000000000000000e+01,5.600000000000000533e-01,1.000000000000000000e+00
6.200000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+00
6.200000000000000000e+01,6.400000000000000133e-01,1.000000000000000000e+00
6.200000000000000000e+01,6.800000000000000488e-01,1.000000000000000000e+00
6.200000000000000000e+01,7.199999999999999734e-01,3.169310000000000183e-01
6.200000000000000000e+01,7.600000000000000089e-01,1.095800000000000073e-02
6.200000000000000000e+01,8.000000000000000444e-01,6.186059999999999519e-04
6.200000000000000000e+01,8.399999999999999689e-01,1.239260000000000058e-03
6.200000000000000000e+01,8.800000000000000044e-01,1.673800000000000027e-03
6.200000000000000000e+01,9.200000000000000400e-01,1.675739999999999999e-03
6.200000000000000000e+01,9.599999999999999645e-01,2.624710000000000151e-03
6.200000000000000000e+01,1.000000000000000000e+00,1.210149999999999898e-03
6.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.400000000000000000e+01,4.000000000000000083e-02,1.000000000000000000e+00
6.400000000000000000e+01,8.000000000000000167e-02,1.000000000000000000e+00
6.400000000000000000e+01,1.199999999999999956e-01,1.000000000000000000e+00
6.400000000000000000e+01,1.600000000000000033e-01,1.000000000000000000e+00
6.400000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.400000000000000000e+01,2.399999999999999911e-01,1.000000000000000000e+00
6.400000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00
6.400000000000000000e+01,3.200000000000000067e-01,1.000000000000000000e+00
6.400000000000000000e+01,3.599999999999999867e-01,1.000000000000000000e+00
6.400000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.400000000000000000e+01,4.400000000000000022e-01,1.000000000000000000e+00
6.400000000000000000e+01,4.799999999999999822e-01,1.000000000000000000e+00
6.400000000000000000e+01,5.200000000000000178e-01,1.000000000000000000e+00
6.400000000000000000e+01,5.600000000000000533e-01,1.000000000000000000e+00
6.400000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+00
6.400000000000000000e+01,6.400000000000000133e-01,1.000000000000000000e+00
6.400000000000000000e+01,6.800000000000000488e-01,1.000000000000000000e+00
6.400000000000000000e+01,7.199999999999999734e-01,1.000000000000000000e+00
6.400000000000000000e+01,7.600000000000000089e-01,2.037160000000000099e-03
6.400000000000000000e+01,8.000000000000000444e-01,6.271910000000000332e-03
6.400000000000000000e+01,8.399999999999999689e-01,2.323280000000000050e-03
6.400000000000000000e+01,8.800000000000000044e-01,3.573080000000000180e-03
6.400000000000000000e+01,9.200000000000000400e-01,2.339760000000000190e-03
6.400000000000000000e+01,9.599999999999999645e-01,2.278379999999999989e-03
6.400000000000000000e+01,1.000000000000000000e+00,1.601619999999999997e-03
6.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.600000000000000000e+01,4.000000000000000083e-02,1.000000000000000000e+00
6.600000000000000000e+01,8.000000000000000167e-02,1.000000000000000000e+00
6.600000000000000000e+01,1.199999999999999956e-01,1.000000000000000000e+00
6.600000000000000000e+01,1.600000000000000033e-01,1.000000000000000000e+00
6.600000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.600000000000000000e+01,2.399999999999999911e-01,1.000000000000000000e+00
6.600000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00
6.600000000000000000e+01,3.200000000000000067e-01,1.000000000000000000e+00
6.600000000000000000e+01,3.599999999999999867e-01,1.000000000000000000e+00
6.600000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.600000000000000000e+01,4.400000000000000022e-01,1.000000000000000000e+00
6.600000000000000000e+01,4.799999999999999822e-01,1.000000000000000000e+00
6.600000000000000000e+01,5.200000000000000178e-01,1.000000000000000000e+00
6.600000000000000000e+01,5.600000000000000533e-01,1.000000000000000000e+00
6.600000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+00
6.600000000000000000e+01,6.400000000000000133e-01,1.000000000000000000e+00
6.600000000000000000e+01,6.800000000000000488e-01,1.000000000000000000e+00
6.600000000000000000e+01,7.199999999999999734e-01,1.000000000000000000e+00
6.600000000000000000e+01,7.600000000000000089e-01,1.263940000000000029e-02
6.600000000000000000e+01,8.000000000000000444e-01,5.550180000000000044e-03
6.600000000000000000e+01,8.399999999999999689e-01,3.512939999999999986e-03
6.600000000000000000e+01,8.800000000000000044e-01,5.469749999999999786e-03
6.600000000000000000e+01,9.200000000000000400e-01,3.819850000000000068e-03
6.600000000000000000e+01,9.599999999999999645e-01,2.131389999999999934e-03
6.600000000000000000e+01,1.000000000000000000e+00,1.280880000000000083e-03
6.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.800000000000000000e+01,4.000000000000000083e-02,1.000000000000000000e+00
6.800000000000000000e+01,8.000000000000000167e-02,1.000000000000000000e+00
6.800000000000000000e+01,1.199999999999999956e-01,1.000000000000000000e+00
6.800000000000000000e+01,1.600000000000000033e-01,1.000000000000000000e+00
6.800000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.800000000000000000e+01,2.399999999999999911e-01,1.000000000000000000e+00
6.800000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00
6.800000000000000000e+01,3.200000000000000067e-01,1.000000000000000000e+00
6.800000000000000000e+01,3.599999999999999867e-01,1.000000000000000000e+00
6.800000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.800000000000000000e+01,4.400000000000000022e-01,1.000000000000000000e+00
6.800000000000000000e+01,4.799999999999999822e-01,1.000000000000000000e+00
6.800000000000000000e+01,5.200000000000000178e-01,1.000000000000000000e+00
6.800000000000000000e+01,5.600000000000000533e-01,1.000000000000000000e+00
6.800000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+00
6.800000000000000000e+01,6.400000000000000133e-01,1.000000000000000000e+00
6.800000000000000000e+01,6.800000000000000488e-01,1.000000000000000000e+00
6.800000000000000000e+01,7.199999999999999734e-01,1.000000000000000000e+00
6.800000000000000000e+01,7.600000000000000089e-01,6.336800000000000072e-03
6.800000000000000000e+01,8.000000000000000444e-01,3.531929999999999965e-03
6.800000000000000000e+01,8.399999999999999689e-01,6.502070000000000419e-03
6.800000000000000000e+01,8.800000000000000044e-01,6.169730000000000440e-04
6.800000000000000000e+01,9.200000000000000400e-01,1.671809999999999919e-03
6.800000000000000000e+01,9.599999999999999645e-01,3.577719999999999945e-03
6.800000000000000000e+01,1.000000000000000000e+00,1.289620000000000002e-03
7.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+01,4.000000000000000083e-02,1.000000000000000000e+00
7.000000000000000000e+01,8.000000000000000167e-02,1.000000000000000000e+00
7.000000000000000000e+01,1.199999999999999956e-01,1.000000000000000000e+00
7.000000000000000000e+01,1.600000000000000033e-01,1.000000000000000000e+00
7.000000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
7.000000000000000000e+01,2.399999999999999911e-01,1.000000000000000000e+00
7.000000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00
7.000000000000000000e+01,3.200000000000000067e-01,1.000000000000000000e+00
7.000000000000000000e+01,3.599999999999999867e-01,1.000000000000000000e+00
7.000000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
7.000000000000000000e+01,4.400000000000000022e-01,1.000000000000000000e+00
7.000000000000000000e+01,4.799999999999999822e-01,1.000000000000000000e+00
7.000000000000000000e+01,5.200000000000000178e-01,1.000000000000000000e+00
7.000000000000000000e+01,5.600000000000000533e-01,1.000000000000000000e+00
7.000000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+00
7.000000000000000000e+01,6.400000000000000133e-01,1.000000000000000000e+00
7.000000000000000000e+01,6.800000000000000488e-01,1.000000000000000000e+00
7.000000000000000000e+01,7.199999999999999734e-01,1.000000000000000000e+00
7.000000000000000000e+01,7.600000000000000089e-01,1.922649999999999923e-03
7.000000000000000000e+01,8.000000000000000444e-01,6.895079999999999612e-03
7.000000000000000000e+01,8.399999999999999689e-01,3.569769999999999888e-03
7.000000000000000000e+01,8.800000000000000044e-01,3.765960000000000054e-03
7.000000000000000000e+01,9.200000000000000400e-01,4.313830000000000268e-03
7.000000000000000000e+01,9.599999999999999645e-01,4.764250000000000256e-03
7.000000000000000000e+01,1.000000000000000000e+00,1.386279999999999934e-03
7.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.200000000000000000e+01,4.000000000000000083e-02,1.000000000000000000e+00
7.200000000000000000e+01,8.000000000000000167e-02,1.000000000000000000e+00
7.200000000000000000e+01,1.199999999999999956e-01,1.000000000000000000e+00
7.200000000000000000e+01,1.600000000000000033e-01,1.000000000000000000e+00
7.200000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
7.200000000000000000e+01,2.399999999999999911e-01,1.000000000000000000e+00
7.200000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00
7.200000000000000000e+01,3.200000000000000067e-01,1.000000000000000000e+00
7.200000000000000000e+01,3.599999999999999867e-01,1.000000000000000000e+00
7.200000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
7.200000000000000000e+01,4.400000000000000022e-01,1.000000000000000000e+00
7.200000000000000000e+01,4.799999999999999822e-01,1.000000000000000000e+00
7.200000000000000000e+01,5.200000000000000178e-01,1.000000000000000000e+00
7.200000000000000000e+01,5.600000000000000533e-01,1.000000000000000000e+00
7.200000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+00
7.200000000000000000e+01,6.400000000000000133e-01,1.000000000000000000e+00
7.200000000000000000e+01,6.800000000000000488e-01,1.000000000000000000e+00
7.200000000000000000e+01,7.199999999999999734e-01,1.000000000000000000e+00
7.200000000000000000e+01,7.600000000000000089e-01,4.450009999999999903e-03
7.200000000000000000e+01,8.000000000000000444e-01,6.819880000000000169e-04
7.200000000000000000e+01,8.399999999999999689e-01,2.438469999999999874e-03
7.200000000000000000e+01,8.800000000000000044e-01,2.166359999999999987e-03
7.200000000000000000e+01,9.200000000000000400e-01,3.464449999999999995e-03
7.200000000000000000e+01,9.599999999999999645e-01,1.814489999999999983e-03
7.200000000000000000e+01,1.000000000000000000e+00,2.431689999999999807e-03
7.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.400000000000000000e+01,4.000000000000000083e-02,1.000000000000000000e+00
7.400000000000000000e+01,8.000000000000000167e-02,1.000000000000000000e+00
7.400000000000000000e+01,1.199999999999999956e-01,1.000000000000000000e+00
7.400000000000000000e+01,1.600000000000000033e-01,1.000000000000000000e+00
7.400000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
7.400000000000000000e+01,2.399999999999999911e-01,1.000000000000000000e+00
7.400000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00
7.400000000000000000e+01,3.200000000000000067e-01,1.000000000000000000e+00
7.400000000000000000e+01,3.599999999999999867e-01,1.000000000000000000e+00
7.400000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
7.400000000000000000e+01,4.400000000000000022e-01,1.000000000000000000e+00
7.400000000000000000e+01,4.799999999999999822e-01,1.000000000000000000e+00
7.400000000000000000e+01,5.200000000000000178e-01,1.000000000000000000e+00
7.400000000000000000e+01,5.600000000000000533e-01,1.000000000000000000e+00
7.400000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+00
7.400000000000000000e+01,6.400000000000000133e-01,1.000000000000000000e+00
7.400000000000000000e+01,6.800000000000000488e-01,1.000000000000000000e+00
7.400000000000000000e+01,7.199999999999999734e-01,1.000000000000000000e+00
7.400000000000000000e+01,7.600000000000000089e-01,4.780379999999999872e-03
7.400000000000000000e+01,8.000000000000000444e-01,4.003620000000000269e-03
7.400000000000000000e+01,8.399999999999999689e-01,5.730609999999999697e-03
7.400000000000000000e+01,8.800000000000000044e-01,3.412080000000000061e-03
7.400000000000000000e+01,9.200000000000000400e-01,4.174819999999999985e-04
7.400000000000000000e+01,9.599999999999999645e-01,3.285460000000000030e-03
7.400000000000000000e+01,1.000000000000000000e+00,3.832910000000000136e-03
7.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.600000000000000000e+01,4.000000000000000083e-02,1.000000000000000000e+00
7.600000000000000000e+01,8.000000000000000167e-02,1.000000000000000000e+00
7.600000000000000000e+01,1.199999999999999956e-01,1.000000000000000000e+00
7.600000000000000000e+01,1.600000000000000033e-01,1.000000000000000000e+00
7.600000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
7.600000000000000000e+01,2.399999999999999911e-01,1.000000000000000000e+00
7.600000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00
7.600000000000000000e+01,3.200000000000000067e-01,1.000000000000000000e+00
7.600000000000000000e+01,3.599999999999999867e-01,1.000000000000000000e+00
7.600000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
7.600000000000000000e+01,4.400000000000000022e-01,1.000000000000000000e+00
7.600000000000000000e+01,4.799999999999999822e-01,1.000000000000000000e+00
7.600000000000000000e+01,5.200000000000000178e-01,1.000000000000000000e+00
7.600000000000000000e+01,5.600000000000000533e-01,1.000000000000000000e+00
7.600000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+00
7.600000000000000000e+01,6.400000000000000133e-01,1.000000000000000000e+00
7.600000000000000000e+01,6.800000000000000488e-01,1.000000000000000000e+00
7.600000000000000000e+01,7.199999999999999734e-01,1.000000000000000000e+00
7.600000000000000000e+01,7.600000000000000089e-01,9.851870000000000419e-03
7.600000000000000000e+01,8.000000000000000444e-01,5.021710000000000410e-03
7.600000000000000000e+01,8.399999999999999689e-01,7.088109999999999897e-03
7.600000000000000000e+01,8.800000000000000044e-01,5.716719999999999788e-03
7.600000000000000000e+01,9.200000000000000400e-01,3.036210000000000124e-03
7.600000000000000000e+01,9.599999999999999645e-01,3.953230000000000285e-03
7.600000000000000000e+01,1.000000000000000000e+00,1.480919999999999936e-03
7.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.800000000000000000e+01,4.000000000000000083e-02,1.000000000000000000e+00
7.800000000000000000e+01,8.000000000000000167e-02,1.000000000000000000e+00
7.800000000000000000e+01,1.199999999999999956e-01,1.000000000000000000e+00
7.800000000000000000e+01,1.600000000000000033e-01,1.000000000000000000e+00
7.800000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
7.800000000000000000e+01,2.399999999999999911e-01,1.000000000000000000e+00
7.800000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00
7.800000000000000000e+01,3.200000000000000067e-01,1.000000000000000000e+00
7.800000000000000000e+01,3.599999999999999867e-01,1.000000000000000000e+00
7.800000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
7.800000000000000000e+01,4.400000000000000022e-01,1.000000000000000000e+00
7.800000000000000000e+01,4.799999999999999822e-01,1.000000000000000000e+00
7.800000000000000000e+01,5.200000000000000178e-01,1.000000000000000000e+00
7.800000000000000000e+01,5.600000000000000533e-01,1.000000000000000000e+00
7.800000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+00
7.800000000000000000e+01,6.400000000000000133e-01,1.000000000000000000e+00
7.800000000000000000e+01,6.800000000000000488e-01,1.000000000000000000e+00
7.800000000000000000e+01,7.199999999999999734e-01,1.000000000000000000e+00
7.800000000000000000e+01,7.600000000000000089e-01,5.795419999999999912e-03
7.800000000000000000e+01,8.000000000000000444e-01,4.861759999999999693e-03
7.800000000000000000e+01,8.399999999999999689e-01,4.788719999999999782e-03
7.800000000000000000e+01,8.800000000000000044e-01,3.052309999999999919e-03
7.800000000000000000e+01,9.200000000000000400e-01,6.592810000000000163e-03
7.800000000000000000e+01,9.599999999999999645e-01,3.548079999999999897e-03
7.800000000000000000e+01,1.000000000000000000e+00,2.161769999999999924e-03
8.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+01,4.000000000000000083e-02,1.000000000000000000e+00
8.000000000000000000e+01,8.000000000000000167e-02,1.000000000000000000e+00
8.000000000000000000e+01,1.199999999999999956e-01,1.000000000000000000e+00
8.000000000000000000e+01,1.600000000000000033e-01,1.000000000000000000e+00
8.000000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
8.000000000000000000e+01,2.399999999999999911e-01,1.000000000000000000e+00
8.000000000000000000e+01,2.800000000000000266e-01,1.000000000000000000e+00
8.000000000000000000e+01,3.200000000000000067e-01,1.000000000000000000e+00
8.000000000000000000e+01,3.599999999999999867e-01,1.000000000000000000e+00
8.000000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
8.000000000000000000e+01,4.400000000000000022e-01,1.000000000000000000e+00
8.000000000000000000e+01,4.799999999999999822e-01,1.000000000000000000e+00
8.000000000000000000e+01,5.200000000000000178e-01,1.000000000000000000e+00
8.000000000000000000e+01,5.600000000000000533e-01,1.000000000000000000e+00
8.000000000000000000e+01,5.999999999999999778e-01,1.000000000000000000e+00
8.000000000000000000e+01,6.400000000000000133e-01,1.000000000000000000e+00
8.000000000000000000e+01,6.800000000000000488e-01,1.000000000000000000e+00
8.000000000000000000e+01,7.199999999999999734e-01,1.000000000000000000e+00
8.000000000000000000e+01,7.600000000000000089e-01,4.847279999999999922e-01
8.000000000000000000e+01,8.000000000000000444e-01,4.449510000000000270e-03
8.000000000000000000e+01,8.399999999999999689e-01,5.168879999999999829e-03
8.000000000000000000e+01,8.800000000000000044e-01,2.674150000000000138e-03
8.000000000000000000e+01,9.200000000000000400e-01,1.666200000000000059e-03
8.000000000000000000e+01,9.599999999999999645e-01,1.971619999999999883e-03
8.000000000000000000e+01,1.000000000000000000e+00,1.569580000000000107e-03
